__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2]
1778751906.749782,0.001645493,0.005340289,-0.003271034,0.000014751,0.000014747,0.003055963,1.000000000,-0.022331534,0.022484696,-2.490761518,0.011473045,0.011487033,0.027225137,0.999999464,-0.000852075,0.000690685,0.000244639,0.000000000,12.000000000,1778751906744251.000000000,1778751906744251.000000000,0.047285549,-0.016827635,-0.011325354,1.000000000,0.003772960,0.003942519,0.002898867
1778751906.757148,0.001280118,0.006009853,-0.002428296,0.000014774,0.000014769,0.003056499,1.000000000,-0.022070898,0.022408674,-2.490879536,0.011536320,0.011551097,0.027310975,0.999999464,-0.000846565,0.000716423,0.000238880,0.000000000,12.000000000,1778751906752251.000000000,1778751906752251.000000000,0.047072817,-0.016934598,-0.011264831,1.000000000,0.003799281,0.003968853,0.002907099
1778751906.767781,0.001107933,0.005089589,-0.002009305,0.000014704,0.000014699,0.003053790,1.000000000,-0.021823419,0.022309728,-2.491018057,0.011340866,0.011353660,0.027083324,0.999999344,-0.000841778,0.000738451,0.000234546,0.000000000,12.000000000,1778751906760251.000000000,1778751906760251.000000000,0.046849053,-0.017083528,-0.011176978,1.000000000,0.003717678,0.003878863,0.002882930
1778751906.780901,0.001010946,0.005739173,-0.003076690,0.000014727,0.000014721,0.003054326,1.000000000,-0.021576120,0.022208370,-2.491153479,0.011402925,0.011416455,0.027108865,0.999999344,-0.000837642,0.000763179,0.000224306,0.000000000,12.000000000,1778751906768251.000000000,1778751906768251.000000000,0.046625525,-0.017234115,-0.011131614,1.000000000,0.003743725,0.003904942,0.002888862
1778751906.787978,0.001856408,0.005103342,-0.002545949,0.000014750,0.000014744,0.003054863,1.000000000,-0.021328751,0.022104822,-2.491287470,0.011465557,0.011479842,0.027194217,0.999999344,-0.000830160,0.000785332,0.000215928,0.000000000,12.000000000,1778751906776251.000000000,1778751906776251.000000000,0.046464637,-0.017353458,-0.011066776,1.000000000,0.003769900,0.003931091,0.002897093
1778751906.796284,0.001695883,0.004500630,-0.002800861,0.000014773,0.000014766,0.003055400,1.000000000,-0.021081185,0.021999285,-2.491420031,0.011528765,0.011543828,0.027279945,0.999999344,-0.000823357,0.000805039,0.000206276,0.000000000,12.000000000,1778751906784251.000000000,1778751906784251.000000000,0.046289325,-0.017443979,-0.010989112,1.000000000,0.003796193,0.003957441,0.002905326
1778751906.808247,0.000857927,0.004086499,-0.002545420,0.000014727,0.000014718,0.003053383,1.000000000,-0.020626016,0.021751517,-2.491704941,0.011395650,0.011409476,0.027137976,0.999999344,-0.000816008,0.000843885,0.000186521,0.000000000,12.000000000,1778751906800251.000000000,1778751906800251.000000000,0.045907468,-0.017731192,-0.010819773,1.000000000,0.003740801,0.003893992,0.002889437
1778751906.815758,0.001691153,0.004232191,-0.003134259,0.000014750,0.000014741,0.003053919,1.000000000,-0.020398360,0.021625075,-2.491844654,0.011458217,0.011472788,0.027223408,0.999999344,-0.000809484,0.000862663,0.000173825,0.000000000,12.000000000,1778751906808251.000000000,1778751906808251.000000000,0.045632344,-0.017806331,-0.010727206,1.000000000,0.003766962,0.003920128,0.002897669
1778751906.827806,0.001672250,0.003849238,-0.002182839,0.000014773,0.000014763,0.003054455,1.000000000,-0.020171020,0.021497265,-2.491984367,0.011521360,0.011536695,0.027248973,0.999999344,-0.000803067,0.000879876,0.000164707,0.000000000,12.000000000,1778751906816251.000000000,1778751906816251.000000000,0.045368534,-0.017860427,-0.010624576,1.000000000,0.003793241,0.003946295,0.002903567
1778751906.837144,0.001058461,0.002880147,-0.003018057,0.000014796,0.000014786,0.003054992,1.000000000,-0.019943763,0.021368118,-2.492122412,0.011585084,0.011601203,0.027334968,0.999999344,-0.000799140,0.000893172,0.000152031,0.000000000,12.000000000,1778751906824251.000000000,1778751906824251.000000000,0.045148946,-0.017972028,-0.010573541,1.000000000,0.003819638,0.003972571,0.002911800
1778751906.847968,0.002798482,0.003140338,-0.002257755,0.000014750,0.000014737,0.003053126,1.000000000,-0.019553086,0.021067712,-2.492393494,0.011449852,0.011464677,0.027192093,0.999999344,-0.000780561,0.000920410,0.000126382,0.000000000,12.000000000,1778751906840251.000000000,1778751906840251.000000000,0.044702746,-0.018206021,-0.010370824,1.000000000,0.003763045,0.003907996,0.002895753
1778751906.855827,0.003071584,0.002447561,-0.001504210,0.000014773,0.000014760,0.003053662,1.000000000,-0.019356865,0.020916171,-2.492526293,0.011512915,0.011528488,0.027277788,0.999999344,-0.000768845,0.000932194,0.000118023,0.000000000,12.000000000,1778751906848251.000000000,1778751906848251.000000000,0.044451650,-0.018204544,-0.010253238,1.000000000,0.003789288,0.003934101,0.002903985
1778751906.868042,0.003442139,0.003131544,-0.002329258,0.000014796,0.000014782,0.003054197,1.000000000,-0.019160232,0.020763794,-2.492656946,0.011576557,0.011592899,0.027363861,0.999999225,-0.000755677,0.000946670,0.000106185,0.000000000,12.000000000,1778751906856251.000000000,1778751906856251.000000000,0.044220440,-0.018314088,-0.010117601,1.000000000,0.003815648,0.003960263,0.002912218
1778751906.876744,0.002912239,0.003387305,-0.001901566,0.000014728,0.000014711,0.003051953,1.000000000,-0.018984413,0.020604445,-2.492734909,0.011379242,0.011393587,0.027075633,0.999999344,-0.000744650,0.000962126,0.000095911,0.000000000,12.000000000,1778751906864251.000000000,1778751906864251.000000000,0.044001505,-0.018466886,-0.010017644,1.000000000,0.003733121,0.003870285,0.002885628
1778751906.887913,0.001732271,0.002547347,-0.002280284,0.000014775,0.000014756,0.003053024,1.000000000,-0.018630173,0.020281421,-2.492888927,0.011504634,0.011520430,0.027246421,0.999999344,-0.000728194,0.000984754,0.000073879,0.000000000,12.000000000,1778751906880251.000000000,1778751906880251.000000000,0.043509230,-0.018734459,-0.009737012,1.000000000,0.003785470,0.003922318,0.002902090
1778751906.896153,0.002492712,0.002052341,-0.002694136,0.000014798,0.000014778,0.003053561,1.000000000,-0.018452147,0.020118151,-2.492964983,0.011568197,0.011584744,0.027332379,0.999999225,-0.000718954,0.000994981,0.000059699,0.000000000,12.000000000,1778751906888251.000000000,1778751906888251.000000000,0.043247513,-0.018819977,-0.009628524,1.000000000,0.003811798,0.003948437,0.002910323
1778751906.909351,0.002571685,0.001862817,-0.002057067,0.000014730,0.000014707,0.003051465,1.000000000,-0.018288156,0.019953836,-2.493031979,0.011371276,0.011385857,0.027104262,0.999999344,-0.000709414,0.001004407,0.000047955,0.000000000,12.000000000,1778751906896251.000000000,1778751906896251.000000000,0.043027416,-0.018925738,-0.009545003,1.000000000,0.003729498,0.003859048,0.002886076
1778751906.919065,0.003813819,0.002204098,-0.001687527,0.000014753,0.000014730,0.003052002,1.000000000,-0.018123297,0.019788403,-2.493098736,0.011433610,0.011448892,0.027189543,0.999999344,-0.000694904,0.001015304,0.000037618,0.000000000,12.000000000,1778751906904251.000000000,1778751906904251.000000000,0.042757083,-0.019024633,-0.009403584,1.000000000,0.003755591,0.003884886,0.002894307
1778751906.927799,0.004536327,0.001310350,-0.001225372,0.000014800,0.000014775,0.003053073,1.000000000,-0.017792262,0.019454954,-2.493231773,0.011560003,0.011576736,0.027300764,0.999999344,-0.000661111,0.001031192,0.000016956,0.000000000,12.000000000,1778751906920251.000000000,1778751906920251.000000000,0.042135708,-0.019161692,-0.009146321,1.000000000,0.003808129,0.003936903,0.002908425
1778751906.935761,0.003111567,0.001962951,-0.002934999,0.000014732,0.000014704,0.003051121,1.000000000,-0.017638935,0.019287931,-2.493291378,0.011363466,0.011378265,0.027073281,0.999999344,-0.000649454,0.001040987,0.000001391,0.000000000,12.000000000,1778751906928251.000000000,1778751906928251.000000000,0.041825231,-0.019260896,-0.008991472,1.000000000,0.003726009,0.003848142,0.002884233
1778751906.948624,0.002759842,0.000271035,-0.002266823,0.000014755,0.000014726,0.003051657,1.000000000,-0.017485118,0.019119944,-2.493350267,0.011425726,0.011441211,0.027158452,0.999999344,-0.000639178,0.001044044,-0.000011391,0.000000000,12.000000000,1778751906936251.000000000,1778751906936251.000000000,0.041548092,-0.019339507,-0.008865866,1.000000000,0.003752075,0.003873997,0.002892463
1778751906.956126,0.003814443,0.000786232,-0.002051140,0.000014778,0.000014749,0.003052193,1.000000000,-0.017330475,0.018950935,-2.493408680,0.011488559,0.011504746,0.027243998,0.999999344,-0.000624688,0.001049118,-0.000023353,0.000000000,12.000000000,1778751906944251.000000000,1778751906944251.000000000,0.041288611,-0.019448517,-0.008704195,1.000000000,0.003778259,0.003900017,0.002900695
1778751906.967747,0.003885636,0.000193727,-0.002759244,0.000014734,0.000014700,0.003050916,1.000000000,-0.017038738,0.018612783,-2.493527412,0.011355806,0.011370811,0.027101878,0.999999344,-0.000592231,0.001056541,-0.000050690,0.000000000,12.000000000,1778751906960251.000000000,1778751906960251.000000000,0.040819090,-0.019534411,-0.008507788,1.000000000,0.003722625,0.003837716,0.002884711
1778751906.976497,0.003477852,0.001219474,-0.002033266,0.000014757,0.000014723,0.003051452,1.000000000,-0.016901651,0.018443963,-2.493592739,0.011417994,0.011433670,0.027127419,0.999999344,-0.000579054,0.001063355,-0.000062451,0.000000000,12.000000000,1778751906968251.000000000,1778751906968251.000000000,0.040541910,-0.019602174,-0.008376667,1.000000000,0.003748663,0.003863446,0.002890638
1778751906.987773,0.004250938,0.001437356,-0.002406167,0.000014781,0.000014746,0.003051989,1.000000000,-0.016763505,0.018274371,-2.493657112,0.011480756,0.011497117,0.027212854,0.999999344,-0.000562784,0.001070992,-0.000075693,0.000000000,12.000000000,1778751906976251.000000000,1778751906976251.000000000,0.040290795,-0.019662712,-0.008251939,1.000000000,0.003774838,0.003889357,0.002898869
1778751906.996598,0.004966208,0.000427535,-0.002717155,0.000014804,0.000014768,0.003052526,1.000000000,-0.016624488,0.018103655,-2.493721008,0.011544095,0.011561154,0.027298667,0.999999344,-0.000543652,0.001074542,-0.000090158,0.000000000,12.000000000,1778751906984251.000000000,1778751906984251.000000000,0.039974038,-0.019800447,-0.008178999,1.000000000,0.003801118,0.003915405,0.002907101
1778751907.009539,0.003633357,0.000284412,-0.001895354,0.000014760,0.000014720,0.003051382,1.000000000,-0.016376590,0.017784415,-2.493871450,0.011410417,0.011426262,0.027156387,0.999999344,-0.000514678,0.001077724,-0.000113898,0.000000000,12.000000000,1778751907000251.000000000,1778751907000251.000000000,0.039447270,-0.019886129,-0.007997702,1.000000000,0.003745378,0.003853414,0.002891167
1778751907.017111,0.004763765,-0.000352389,-0.002253077,0.000014783,0.000014742,0.003051918,1.000000000,-0.016250646,0.017623352,-2.493945360,0.011473109,0.011489621,0.027241901,0.999999344,-0.000496182,0.001078090,-0.000125625,0.000000000,12.000000000,1778751907008251.000000000,1778751907008251.000000000,0.039208781,-0.019973734,-0.007844782,1.000000000,0.003771517,0.003879291,0.002899398
1778751907.027775,0.004891525,0.000321624,-0.002069637,0.000014806,0.000014765,0.003052454,1.000000000,-0.016123403,0.017461309,-2.494015455,0.011536378,0.011553571,0.027267465,0.999999344,-0.000477164,0.001081101,-0.000136548,0.000000000,12.000000000,1778751907016251.000000000,1778751907016251.000000000,0.038952138,-0.020006029,-0.007724023,1.000000000,0.003797790,0.003905332,0.002905292
1778751907.035912,0.004754408,-0.000456077,-0.000949790,0.000014739,0.000014694,0.003050900,1.000000000,-0.016002979,0.017308107,-2.494100332,0.011340937,0.011356296,0.027040670,0.999999344,-0.000458678,0.001080953,-0.000142915,0.000000000,12.000000000,1778751907024251.000000000,1778751907024251.000000000,0.038670953,-0.019971756,-0.007652998,1.000000000,0.003716205,0.003818089,0.002881180
1778751907.047841,0.005007196,-0.001338366,-0.000966192,0.000014785,0.000014739,0.003051970,1.000000000,-0.015757840,0.016999995,-2.494267464,0.011465615,0.011482263,0.027211105,0.999999344,-0.000419819,0.001077710,-0.000160401,0.000000000,12.000000000,1778751907040251.000000000,1778751907040251.000000000,0.038233541,-0.019969855,-0.007524703,1.000000000,0.003768351,0.003869663,0.002897641
1778751907.056475,0.004770997,-0.000978983,-0.000133022,0.000014808,0.000014762,0.003052506,1.000000000,-0.015633304,0.016845001,-2.494349241,0.011528815,0.011546127,0.027296888,0.999999344,-0.000401121,0.001075358,-0.000162744,0.000000000,12.000000000,1778751907048251.000000000,1778751907048251.000000000,0.037963610,-0.019991692,-0.007418981,1.000000000,0.003794609,0.003895686,0.002905873
1778751907.067871,0.004782981,-0.000631837,-0.000373880,0.000014741,0.000014691,0.003051073,1.000000000,-0.015518933,0.016699003,-2.494448662,0.011333719,0.011349234,0.027069524,0.999999464,-0.000382361,0.001074342,-0.000165954,0.000000000,12.000000000,1778751907056251.000000000,1778751907056251.000000000,0.037731592,-0.019976394,-0.007292594,1.000000000,0.003713201,0.003808906,0.002881735
1778751907.076242,0.005089799,-0.001685545,-0.001114551,0.000014764,0.000014714,0.003051610,1.000000000,-0.015403145,0.016552160,-2.494529724,0.011395707,0.011411844,0.027095068,0.999999464,-0.000362279,0.001069133,-0.000171671,0.000000000,12.000000000,1778751907064251.000000000,1778751907064251.000000000,0.037485678,-0.020029444,-0.007167154,1.000000000,0.003739185,0.003834550,0.002887669
1778751907.087856,0.003168183,-0.001144725,-0.001669514,0.000014810,0.000014759,0.003052682,1.000000000,-0.015167455,0.016255450,-2.494688749,0.011521402,0.011538816,0.027266037,0.999999344,-0.000332321,0.001067130,-0.000185882,0.000000000,12.000000000,1778751907080251.000000000,1778751907080251.000000000,0.037010185,-0.020057855,-0.007092889,1.000000000,0.003791534,0.003886212,0.002904131
1778751907.095832,0.003581088,-0.000940011,0.000389825,0.000014833,0.000014781,0.003053220,1.000000000,-0.015047690,0.016105816,-2.494766951,0.011585117,0.011603186,0.027352087,0.999999344,-0.000318222,0.001064747,-0.000185263,0.000000000,12.000000000,1778751907088251.000000000,1778751907088251.000000000,0.036760245,-0.020074116,-0.006998334,1.000000000,0.003817887,0.003912257,0.002912364
1778751907.109995,0.004058841,-0.001298110,-0.000155062,0.000014765,0.000014710,0.003051909,1.000000000,-0.014936976,0.015948730,-2.494864941,0.011387414,0.011403662,0.027123557,0.999999344,-0.000302199,0.001060880,-0.000186722,0.000000000,12.000000000,1778751907096251.000000000,1778751907096251.000000000,0.036523409,-0.020095829,-0.006907634,1.000000000,0.003735203,0.003824494,0.002888067
1778751907.115783,0.004596437,-0.001552307,-0.001182045,0.000014788,0.000014732,0.003052445,1.000000000,-0.014824705,0.015790837,-2.494961023,0.011449893,0.011466755,0.027208928,0.999999464,-0.000284108,0.001056009,-0.000192642,0.000000000,12.000000000,1778751907104251.000000000,1778751907104251.000000000,0.036299638,-0.020131959,-0.006756851,1.000000000,0.003761305,0.003850368,0.002896298
1778751907.128596,0.004524975,-0.000197456,-0.001055108,0.000014833,0.000014777,0.003053519,1.000000000,-0.014596844,0.015473286,-2.495146036,0.011576581,0.011594702,0.027320242,0.999999464,-0.000249753,0.001053675,-0.000201662,0.000000000,12.000000000,1778751907120251.000000000,1778751907120251.000000000,0.035745524,-0.020155396,-0.006613879,1.000000000,0.003813852,0.003902312,0.002910412
1778751907.137787,0.003253264,-0.001359516,-0.000915607,0.000014766,0.000014706,0.003052321,1.000000000,-0.014476774,0.015306923,-2.495255470,0.011379284,0.011395624,0.027092353,0.999999464,-0.000236989,0.001049427,-0.000206200,0.000000000,12.000000000,1778751907128251.000000000,1778751907128251.000000000,0.035451453,-0.020068409,-0.006520923,1.000000000,0.003731389,0.003815078,0.002886170
1778751907.147787,0.004312474,-0.001340716,-0.001466288,0.000014788,0.000014729,0.003052858,1.000000000,-0.014355810,0.015140513,-2.495362997,0.011441684,0.011458620,0.027177611,0.999999464,-0.000220062,0.001045147,-0.000213195,0.000000000,12.000000000,1778751907136251.000000000,1778751907136251.000000000,0.035216697,-0.020104004,-0.006436884,1.000000000,0.003757486,0.003840814,0.002894401
1778751907.156811,0.004130899,-0.001864198,-0.001092644,0.000014811,0.000014751,0.003053395,1.000000000,-0.014234074,0.014973636,-2.495468378,0.011504659,0.011522202,0.027263246,0.999999464,-0.000203846,0.001038726,-0.000218595,0.000000000,12.000000000,1778751907144251.000000000,1778751907144251.000000000,0.034934491,-0.020082880,-0.006344788,1.000000000,0.003783683,0.003866725,0.002902632
1778751907.168327,0.004013916,-0.001682733,-0.000641957,0.000014766,0.000014703,0.003052841,1.000000000,-0.013996719,0.014636397,-2.495695829,0.011371310,0.011387730,0.027120808,0.999999464,-0.000170395,0.001026118,-0.000229097,0.000000000,12.000000000,1778751907160251.000000000,1778751907160251.000000000,0.034568969,-0.020036293,-0.006186492,1.000000000,0.003727751,0.003806011,0.002886600
1778751907.177246,0.003496820,-0.002286176,-0.000381007,0.000014789,0.000014725,0.003053378,1.000000000,-0.013880666,0.014466385,-2.495835543,0.011433634,0.011450632,0.027146351,0.999999464,-0.000156687,0.001017965,-0.000231452,0.000000000,12.000000000,1778751907168251.000000000,1778751907168251.000000000,0.034375358,-0.020030104,-0.006114359,1.000000000,0.003753811,0.003831777,0.002892523
1778751907.189209,0.004561758,-0.001086129,-0.000096934,0.000014811,0.000014748,0.003053915,1.000000000,-0.013763216,0.014295884,-2.495972633,0.011496532,0.011514118,0.027231872,0.999999464,-0.000138708,0.001014566,-0.000232600,0.000000000,12.000000000,1778751907176251.000000000,1778751907176251.000000000,0.034159373,-0.020095050,-0.006078247,1.000000000,0.003779994,0.003857649,0.002900754
1778751907.195929,0.004025171,-0.002270338,0.000149217,0.000014834,0.000014770,0.003054452,1.000000000,-0.013644913,0.014124764,-2.496106863,0.011560009,0.011578190,0.027317770,0.999999464,-0.000122867,0.001006386,-0.000232688,0.000000000,12.000000000,1778751907184251.000000000,1778751907184251.000000000,0.033915915,-0.020130482,-0.005986591,1.000000000,0.003806308,0.003883709,0.002908987
1778751907.208479,0.003862668,-0.001403121,-0.000051151,0.000014789,0.000014722,0.003053997,1.000000000,-0.013447209,0.013755540,-2.496420860,0.011425741,0.011442785,0.027175173,0.999999464,-0.000092293,0.000999466,-0.000235433,0.000000000,12.000000000,1778751907200251.000000000,1778751907200251.000000000,0.033491820,-0.020137595,-0.005904288,1.000000000,0.003750300,0.003823190,0.002893006
1778751907.216540,0.003649505,-0.000945611,-0.000616839,0.000014811,0.000014745,0.003054534,1.000000000,-0.013346244,0.013571231,-2.496573210,0.011488566,0.011506177,0.027260771,0.999999464,-0.000078043,0.000996669,-0.000238906,0.000000000,12.000000000,1778751907208251.000000000,1778751907208251.000000000,0.033265956,-0.020133292,-0.005846514,1.000000000,0.003776456,0.003849076,0.002901237
1778751907.228068,0.003494439,-0.001929221,-0.000574115,0.000014834,0.000014767,0.003055071,1.000000000,-0.013243998,0.013387027,-2.496715069,0.011551969,0.011570156,0.027286338,0.999999583,-0.000064409,0.000989898,-0.000242157,0.000000000,12.000000000,1778751907216251.000000000,1778751907216251.000000000,0.033043221,-0.020114763,-0.005731188,1.000000000,0.003802738,0.003875066,0.002907127
1778751907.236181,0.002369245,-0.001564941,-0.001091087,0.000014767,0.000014697,0.003054177,1.000000000,-0.013170365,0.013191572,-2.496876240,0.011355824,0.011372355,0.027059151,0.999999583,-0.000055277,0.000984544,-0.000247433,0.000000000,12.000000000,1778751907224251.000000000,1778751907224251.000000000,0.032784294,-0.020031407,-0.005684017,1.000000000,0.003720886,0.003789238,0.002882969
1778751907.251085,0.003559081,-0.001259219,0.000096863,0.000014812,0.000014742,0.003055253,1.000000000,-0.013017184,0.012802703,-2.497188568,0.011480758,0.011498379,0.027229752,0.999999583,-0.000027792,0.000977049,-0.000249379,0.000000000,12.000000000,1778751907240251.000000000,1778751907240251.000000000,0.032395016,-0.019997371,-0.005517852,1.000000000,0.003773089,0.003840864,0.002899430
1778751907.255804,0.003972806,-0.001478807,-0.000595709,0.000014834,0.000014765,0.003055791,1.000000000,-0.012937938,0.012608892,-2.497339249,0.011544089,0.011562265,0.027315617,0.999999583,-0.000012316,0.000972226,-0.000252982,0.000000000,12.000000000,1778751907248251.000000000,1778751907248251.000000000,0.032155894,-0.020006109,-0.005353825,1.000000000,0.003799359,0.003866851,0.002907663
1778751907.268482,0.003487119,-0.001278119,-0.000182533,0.000014767,0.000014694,0.003054988,1.000000000,-0.012884927,0.012393869,-2.497506142,0.011348308,0.011364871,0.027087862,0.999999583,0.000001218,0.000968171,-0.000254903,0.000000000,12.000000000,1778751907256251.000000000,1778751907256251.000000000,0.031899579,-0.020031977,-0.005237542,1.000000000,0.003717670,0.003781443,0.002883480
1778751907.277164,0.005220006,-0.002196288,0.000236380,0.000014790,0.000014717,0.003055525,1.000000000,-0.012829804,0.012179784,-2.497661591,0.011410420,0.011427506,0.027113408,0.999999583,0.000021519,0.000960726,-0.000255869,0.000000000,12.000000000,1778751907264251.000000000,1778751907264251.000000000,0.031711835,-0.019986827,-0.005128129,1.000000000,0.003743687,0.003807128,0.002889409
1778751907.287894,0.003002839,-0.002226764,0.000483680,0.000014835,0.000014762,0.003056599,1.000000000,-0.012712897,0.011753909,-2.497961998,0.011536364,0.011554517,0.027284540,0.999999583,0.000049232,0.000945049,-0.000252996,0.000000000,12.000000000,1778751907280251.000000000,1778751907280251.000000000,0.031254500,-0.020039055,-0.004965970,1.000000000,0.003796076,0.003858865,0.002905872
1778751907.297266,0.003959877,-0.002155442,0.000250547,0.000014768,0.000014692,0.003055884,1.000000000,-0.012670968,0.011534002,-2.498128891,0.011340939,0.011357521,0.027057409,0.999999583,0.000064497,0.000937671,-0.000253808,0.000000000,12.000000000,1778751907288251.000000000,1778751907288251.000000000,0.031010775,-0.020059101,-0.004849898,1.000000000,0.003714578,0.003773863,0.002881740
1778751907.308410,0.003842423,-0.001390242,0.000491674,0.000014790,0.000014715,0.003056422,1.000000000,-0.012626955,0.011314793,-2.498291492,0.011402984,0.011420071,0.027142493,0.999999583,0.000079280,0.000933510,-0.000253728,0.000000000,12.000000000,1778751907296251.000000000,1778751907296251.000000000,0.030769020,-0.020106412,-0.004703480,1.000000000,0.003740577,0.003799529,0.002889970
1778751907.316103,0.003456744,-0.001393822,0.000341134,0.000014812,0.000014737,0.003056960,1.000000000,-0.012580948,0.011096276,-2.498449802,0.011465602,0.011483199,0.027227951,0.999999583,0.000092523,0.000929308,-0.000254218,0.000000000,12.000000000,1778751907304251.000000000,1778751907304251.000000000,0.030513087,-0.020122012,-0.004587163,1.000000000,0.003766699,0.003825397,0.002898201
1778751907.327824,0.003313975,-0.002171852,0.000266634,0.000014767,0.000014690,0.003056866,1.000000000,-0.012504875,0.010635854,-2.498783350,0.011333716,0.011350300,0.027026825,0.999999583,0.000121396,0.000913052,-0.000256382,0.000000000,12.000000000,1778751907320251.000000000,1778751907320251.000000000,0.030014753,-0.020143496,-0.004360416,1.000000000,0.003711605,0.003766812,0.002879997
1778751907.337886,0.004333532,-0.001703475,0.000680000,0.000014790,0.000014713,0.003057404,1.000000000,-0.012474208,0.010394511,-2.498957872,0.011395697,0.011412768,0.027111800,0.999999583,0.000137930,0.000907751,-0.000256299,0.000000000,12.000000000,1778751907328251.000000000,1778751907328251.000000000,0.029783547,-0.020141756,-0.004214693,1.000000000,0.003737608,0.003792533,0.002888227
1778751907.347883,0.004202001,-0.002121174,-0.000175797,0.000014812,0.000014735,0.003057942,1.000000000,-0.012441533,0.010154502,-2.499127626,0.011458249,0.011475812,0.027197151,0.999999583,0.000153936,0.000900755,-0.000259614,0.000000000,12.000000000,1778751907336251.000000000,1778751907336251.000000000,0.029519804,-0.020163858,-0.004097105,1.000000000,0.003763715,0.003818336,0.002896458
1778751907.356436,0.004440447,-0.002780568,0.000528866,0.000014834,0.000014758,0.003058481,1.000000000,-0.012406932,0.009915656,-2.499293089,0.011521377,0.011539438,0.027282877,0.999999583,0.000170898,0.000891097,-0.000260089,0.000000000,12.000000000,1778751907348251.000000000,1778751907344251.000000000,0.029266549,-0.020179339,-0.003923937,1.000000000,0.003789944,0.003844325,0.002904690
1778751907.367898,0.004268624,-0.002168021,0.000605205,0.000014789,0.000014710,0.003058468,1.000000000,-0.012341622,0.009423638,-2.499644279,0.011387398,0.011404433,0.027140114,0.999999583,0.000200928,0.000874584,-0.000257543,0.000000000,12.000000000,1778751907360251.000000000,1778751907360251.000000000,0.028867202,-0.020235825,-0.003610720,1.000000000,0.003733695,0.003784718,0.002888608
1778751907.375960,0.004013590,-0.001999967,0.001569860,0.000014811,0.000014732,0.003059007,1.000000000,-0.012310527,0.009170999,-2.499831438,0.011449870,0.011467380,0.027165662,0.999999583,0.000216027,0.000868094,-0.000254388,0.000000000,12.000000000,1778751907368251.000000000,1778751907368251.000000000,0.028629407,-0.020257881,-0.003496817,1.000000000,0.003759773,0.003810524,0.002894525
1778751907.387734,0.003011726,-0.002126679,0.000647434,0.000014833,0.000014755,0.003059545,1.000000000,-0.012277561,0.008919755,-2.500013590,0.011512916,0.011530905,0.027251273,0.999999583,0.000227118,0.000861075,-0.000254888,0.000000000,12.000000000,1778751907376251.000000000,1778751907376251.000000000,0.028388459,-0.020272557,-0.003343215,1.000000000,0.003785978,0.003836452,0.002902757
1778751907.396316,0.003996042,-0.002460256,0.000913693,0.000014856,0.000014778,0.003060083,1.000000000,-0.012242806,0.008670016,-2.500190496,0.011576542,0.011595015,0.027337261,0.999999583,0.000242151,0.000852697,-0.000254298,0.000000000,12.000000000,1778751907384251.000000000,1778751907384251.000000000,0.028143344,-0.020284403,-0.003182514,1.000000000,0.003812302,0.003862562,0.002910990
1778751907.408145,0.004952552,-0.002612848,0.000714172,0.000014810,0.000014730,0.003060143,1.000000000,-0.012188882,0.008139043,-2.500576496,0.011441655,0.011459098,0.027194345,0.999999583,0.000278833,0.000833243,-0.000254564,0.000000000,12.000000000,1778751907400251.000000000,1778751907400251.000000000,0.027682945,-0.020216743,-0.002915478,1.000000000,0.003755954,0.003803081,0.002894960
1778751907.417970,0.004436206,-0.002964659,0.000788331,0.000014832,0.000014752,0.003060681,1.000000000,-0.012159035,0.007876693,-2.500761747,0.011504621,0.011522526,0.027280033,0.999999702,0.000295468,0.000822897,-0.000254980,0.000000000,12.000000000,1778751907412251.000000000,1778751907408251.000000000,0.027468324,-0.020246057,-0.002812177,1.000000000,0.003782132,0.003828992,0.002903192
1778751907.428166,0.004690471,-0.003516881,0.000411821,0.000014854,0.000014775,0.003061219,1.000000000,-0.012126981,0.007615795,-2.500938177,0.011568167,0.011586537,0.027305601,0.999999583,0.000313124,0.000810315,-0.000256867,0.000000000,12.000000000,1778751907420251.000000000,1778751907416251.000000000,0.027293831,-0.020270940,-0.002677757,1.000000000,0.003808428,0.003855074,0.002909077
